gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	rights	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
189172806	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 200350	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"South fork of Arakitaoch stream, lower graded reaches, ca. 1.3 miles southeast of Ngarekeai village."	192a9ab0-5565-11d8-b290-b8a03c50a862	7.38944	134.52333			0.92		1956-11-25T00:00Z	25	11	1956	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 200350					"Sumang, Yachad; Fehlmann, H. Adair"			2015-07-15T17:16Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172807	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 200352	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"Airai Munic., Arakitaoch stream, mangrove zone, ca. 1.1 mile southeast of Ngarekeai village."	192a9ab0-5565-11d8-b290-b8a03c50a862	7.39	134.51861			0.92		1957-09-20T00:00Z	20	9	1957	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 200352					"Sumang, Tewid, Sengich, DeWitt & Fehlmann"			2015-07-15T17:16Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172808	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 200339	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"Airai Munic., Arakitaoch stream, mangrove zone, ca. 1.1 mile southeast of Ngarekeai village."	192a9ab0-5565-11d8-b290-b8a03c50a862	7.39	134.51861			0.92		1957-09-20T00:00Z	20	9	1957	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 200339					"Sumang, Tewid, Sengich, DeWitt & Fehlmann"			2015-07-15T17:16Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172809	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 200353	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"Airai Munic., Arakitaoch stream, mangrove zone, ca. 1.1 mile southeast of Ngarekeai village."	192a9ab0-5565-11d8-b290-b8a03c50a862	7.39	134.51861			0.92		1957-09-20T00:00Z	20	9	1957	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 200353					"Sumang, Tewid, Sengich, DeWitt & Fehlmann"			2015-07-15T17:16Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172810	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 66716	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	Bomb crater pond along old Japanese road between N & S forks of Arakitaoch stream.	192a9ab0-5565-11d8-b290-b8a03c50a862	7.39	134.52028			1.53		1957-09-27T00:00Z	27	9	1957	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 66716		FRANK PEZOLD/1989			"Sumang, Sengich, Fehlmann"			2015-07-15T17:17Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172812	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 63324	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PG	"Biges R., western and eastern side of North Coast Road; fresh to brackish water (tidal)."	192a9ab0-5565-11d8-b290-b8a03c50a862	-5.11667	145.78333			2.0		1987-09-30T00:00Z	30	9	1987	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 63324		G.R. ALLEN & L.R. PA/1987			L.R. Parenti & G.R. Allen			2015-07-15T17:17Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172814	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 56991	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Northern Moluccas, Halmaheara Islands, Jailolo Dist.,Kampung Pasir Putih."	192a9ab0-5565-11d8-b290-b8a03c50a862	0.88333	127.68333					1981-08-04T00:00Z	4	8	1981	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 56991		J. FRANK MCKINNEY/1983			"Taylor, P."			2015-07-15T17:17Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
189172818	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 52918	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	Dumaguete: Nipa Swamp	192a9ab0-5565-11d8-b290-b8a03c50a862	9.312	123.31									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 52918					A. W. HERRE			2015-07-15T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84
189172819	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 126329	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	Jolo.	192a9ab0-5565-11d8-b290-b8a03c50a862	6.047	120.991									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 126329					A.W. Herre			2015-07-15T17:16Z		GEODETIC_DATUM_ASSUMED_WGS84
189172820	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 138577	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	Dumaguete.	192a9ab0-5565-11d8-b290-b8a03c50a862	9.312	123.31									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 138577		A.W. HERRE			A.W. Herre			2015-07-15T17:16Z		GEODETIC_DATUM_ASSUMED_WGS84
189172821	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 46429	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	Dumaguete.	192a9ab0-5565-11d8-b290-b8a03c50a862	9.312	123.31									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 46429					A.W. Herre			2015-07-15T17:17Z		GEODETIC_DATUM_ASSUMED_WGS84
189172822	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 133131	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	Dumaguete.	192a9ab0-5565-11d8-b290-b8a03c50a862	9.312	123.31									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 133131					A.W. Herre			2015-07-15T17:16Z		GEODETIC_DATUM_ASSUMED_WGS84
189172823	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:CAS 126328	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Laguna de Bay, Philippines."	192a9ab0-5565-11d8-b290-b8a03c50a862	14.254	121.249									2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	CAS 126328					A.W. Herre			2015-07-15T17:16Z		GEODETIC_DATUM_ASSUMED_WGS84
189172824	197908d0-5565-11d8-b290-b8a03c50a862	FishBase:Occurrence:AMNH 77301	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"JAILOLO DISTRICT, KAMPUNG PASIR PUTIK"	192a9ab0-5565-11d8-b290-b8a03c50a862	0.88333	127.68333					1981-05-06T00:00Z	6	5	1981	2386201	2386201	PRESERVED_SPECIMEN	FishBase	Occurrence	AMNH 77301		J. F. McKINNEY			P. TAYLOR			2015-07-15T17:14Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
884653272	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3125965f1-5fca-49db-8ae9-9e5bbead890f	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Tidal Inlet At Sabanj, Siquijor Island, P.I."	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.23	123.5583			0.5	0.5	1979-05-16T00:00Z	16	5	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241896.5100363					"L. Knapp, H. Fehlmann, F. Ferrari, Bureau of Fisheries and Aquatic Resources (BFAR), Philippines, L. Alcala & A. Alcala"			2015-08-07T19:54Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
891285347	4e5552d1-5eaf-40a3-b48b-01f92da22f17		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Mactan, Mangrove on NW Coast, NE of Airport, at Lead of Bay, Bohol Strait"	ff418020-1d67-11d9-8435-b8a03c50a862	10.31667	124.0					1985-08-08T00:00Z	8	8	1985	2386201	2386201	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Fishes	49520	RW85-06	"Winterbottom, R."	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	"Winterbottom, R.;Murdy, E. O.;Erbito, F.;Erbito, R."			2014-11-24T17:05Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
891303975	4e5552d1-5eaf-40a3-b48b-01f92da22f17		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	TH	"MANGROVE SWAMP ON NE HALF OF PHUKET, ANDAMAN SEA"	ff418020-1d67-11d9-8435-b8a03c50a862	7.98222	98.36806					1993-11-21T00:00Z	21	11	1993	2386201	2386201	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Fishes	68212	RW93-23	"WINTERBOTTOM, R."	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	"WINTERBOTTOM, R.; HOLLEMAN, W.; MOOI, R.; SATAPOOMIN, U."			2014-11-24T17:06Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
891305525	4e5552d1-5eaf-40a3-b48b-01f92da22f17		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	TH	"PHUKET, E COAST, BETWEEN CAPE PHANWA and PHUKET CITY, ANDAMAN SEA"	ff418020-1d67-11d9-8435-b8a03c50a862	7.85	98.39722					1993-11-22T00:00Z	22	11	1993	2386201	2386201	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Fishes	69787	RW93-24	"WINTERBOTTOM, R."	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	"WINTERBOTTOM, R.; MOOI, R.; HOLLEMAN, W.; SATAPOOMIN, U."			2014-11-24T17:06Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
891311703	4e5552d1-5eaf-40a3-b48b-01f92da22f17		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"side stream, N side Babeldaob Island, Ngemis River"	ff418020-1d67-11d9-8435-b8a03c50a862	7.48467	134.52083					2004-06-09T00:00Z	9	6	2004	2386201	2386201	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Fishes	76043	RW04-43	"Winterbottom, R."	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	"Winterbottom, R.;Holleman, W.;Hubley, B.;Winterbottom, D.; Bauman, A."			2014-11-24T17:06Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;IDENTIFIED_DATE_UNLIKELY
891317055	4e5552d1-5eaf-40a3-b48b-01f92da22f17		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PW	"Ngardmau River 400m up fist side tributary from mouth to the east (co-ordinates from junction with main river), Philippine Sea tributary"	ff418020-1d67-11d9-8435-b8a03c50a862	7.60314	134.56681					2006-04-02T00:00Z	2	4	2006	2386201	2386201	PRESERVED_SPECIMEN	Royal Ontario Museum: ROM	Fishes	81696	RW06-29	"Winterbottom, R."	http://creativecommons.org/licenses/by-nc/3.0/	Royal Ontario Museum; ROM	"Winterbottom, R; Holleman, W; Winterbottom, M; Westneat, M; Cooper, J; Rice, A."			2014-11-24T17:06Z		IDENTIFIED_DATE_UNLIKELY
218772323	b7dd8170-98a0-11de-b4d9-b8a03c50a862		Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	TW	"Singapore,Kallang Ri"	7050ce20-c75e-11dd-87ef-b8a03c50a862	20.7	115.83					1992-09-29T00:00Z	29	9	1992	2386201	2386201	UNKNOWN	ASIZ	ASIZP0058206	058206		.	Content licensed under Creative Commons Attribution 3.0 United States License	"Biodiversity Research Center, Academia Sinica Nankang, Taipei, TAIWAN"	.			2015-05-14T00:40Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
999750700	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN021235	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH		ada9d123-ddb4-467d-8891-806ea8d94230	10.52	122.53					2010-10-14T00:00Z	14	10	2010	2386201	2386201	UNKNOWN					Jonas P. Quilang			"Jonas Quilang, Jazzlyn Tango"			2014-09-04T13:57Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
999750723	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN021236	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH		ada9d123-ddb4-467d-8891-806ea8d94230	10.52	122.53					2010-10-14T00:00Z	14	10	2010	2386201	2386201	UNKNOWN					Jonas P. Quilang			"Jonas Quilang, Jazzlyn Tango"			2014-09-04T13:57Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
999750747	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN021237	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH		ada9d123-ddb4-467d-8891-806ea8d94230	10.52	122.53					2010-10-14T00:00Z	14	10	2010	2386201	2386201	UNKNOWN					Jonas P. Quilang			"Jonas Quilang, Jazzlyn Tango"			2014-09-04T13:57Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
999750771	ad43e954-dd79-4986-ae34-9ccdbd8bf568	JN021238	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH		ada9d123-ddb4-467d-8891-806ea8d94230	10.52	122.53					2010-10-14T00:00Z	14	10	2010	2386201	2386201	UNKNOWN					Jonas P. Quilang			"Jonas Quilang, Jazzlyn Tango"			2014-09-04T13:57Z		GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;REFERENCES_URI_INVALID
884388723	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3302a1bb2-2e5d-44d0-8c34-a6c42aabe288	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93			0.4	0.0	1979-02-13T00:00Z	13	2	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241892.5100359					H. Singou			2015-08-07T20:16Z		GEODETIC_DATUM_ASSUMED_WGS84
884388730	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/309a3675a-97d9-4760-a9b0-a903bace8a85	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia"	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93					1979-02-13T00:00Z	13	2	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241893.5100360					H. Singou			2015-08-07T19:47Z		GEODETIC_DATUM_ASSUMED_WGS84
884388746	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3be70212e-8901-4094-904f-737a05158e10	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Tidal Lagoon, Northeast Side of Siquijor Island, P.I."	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.215	123.48			0.5	0.5	1979-05-14T00:00Z	14	5	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241898.5100365					L. Knapp et al.			2015-08-07T22:39Z		GEODETIC_DATUM_ASSUMED_WGS84
884388785	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3bc67122a-66e0-473f-9cda-f6d0a22e06e5	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Canauay River About 250 Ft Upstream From Mouth, Along Western Shore and In Tidal Mangrove Pool, Negros Oriental, Philippine Islands"	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.05	123.0633			0.45	0.45	1979-05-09T00:00Z	9	5	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241895.5100362					"L. Knapp, H. Fehlmann, A. Alcala, L. Alcala & A. Cabanban"			2015-08-07T22:36Z		GEODETIC_DATUM_ASSUMED_WGS84
884388794	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3fc203a84-3529-40dd-bd14-a8a2b4b909b8	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia. Sandy Substrate About 5 mi. Off Shore"	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93			0.4	0.0	1978-08-31T00:00Z	31	8	1978	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	243450.5101917					H. Singou			2015-08-07T23:29Z		GEODETIC_DATUM_ASSUMED_WGS84
884388795	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/388077c11-9daa-42c9-abcf-cf12c6772304	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Pulau Roni, Near Kempung Loleba, Wasile District, Halmahera Island, Indonesia"	bc092ff0-02e4-11dc-991f-b8a03c50a862	1.0	127.93							2	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241894.5100361					H. Singou			2015-08-07T21:44Z		GEODETIC_DATUM_ASSUMED_WGS84
884388801	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3fc119f0c-81c5-4891-b4ae-bd4b2189e678	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93					1978-11-23T00:00Z	23	11	1978	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	243449.5101916					H. Singou			2015-08-07T23:29Z		GEODETIC_DATUM_ASSUMED_WGS84
884388802	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3c15dffb1-383d-4464-81d9-e27917423740	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia"	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93					1979-02-28T00:00Z	28	2	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	243448.5101915					H. Singou			2015-08-07T22:46Z		GEODETIC_DATUM_ASSUMED_WGS84
884388813	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/34f106e8f-ccdd-42fb-b731-82fd258451d4	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Ocoy River Near Dumaguete, Negros Oriental, P.I."	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.37	123.275			0.5	0.5	1979-05-17T00:00Z	17	5	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	241897.5100364					"H. Fehlmann, L. Alcala & A. Alcala"			2015-08-07T20:38Z		GEODETIC_DATUM_ASSUMED_WGS84
884388816	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3f06b39d2-98d0-4077-a2b2-eb74a3e85e6a	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Kampung Loleba, Wasile District, Halmahera Island, Indonesia."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.97	127.93							4	1978	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	246356.5104822					H. Singou			2015-08-07T23:21Z		GEODETIC_DATUM_ASSUMED_WGS84
884388832	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3e20481a5-2d6c-493b-b82f-4ac8cd802289	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Halmahera Islands, Jailolo District, Kampung Pasir Putih."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.8833	127.6833					1981-05-06T00:00Z	6	5	1981	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	268456.5126889					P. Taylor			2015-08-07T23:11Z		GEODETIC_DATUM_ASSUMED_WGS84
884388843	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/316bf2f1d-ab3f-4e48-91b5-2550e271fced	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PH	"Philippines: Negros Oriental, Vic Ayuquitan Viejo Village, Estaurine Mouth of Ayuquitan Daku River"	bc092ff0-02e4-11dc-991f-b8a03c50a862	9.4125	123.2414			0.0	0.0	1978-06-10T00:00Z	10	6	1978	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	263147.5121595					"H. Fehlmann, M. Raymundo & H. Duran"			2015-08-07T19:57Z		GEODETIC_DATUM_ASSUMED_WGS84
884388855	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3612d1b71-a56a-4d6b-8b24-072fad65518b	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Halmahera Islands, Jailolo District, Kampung Pasir Putih."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.8833	127.6833					1981-05-06T00:00Z	6	5	1981	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	269114.5127500					P. Taylor			2015-08-07T20:51Z		GEODETIC_DATUM_ASSUMED_WGS84
884388856	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/305e894f7-839e-492c-9b00-c40363725738	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Halmahera Islands, Jailolo District, Kampung Pasir Putih."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.8833	127.6833					1981-05-06T00:00Z	6	5	1981	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	269239.5127624					P. Taylor			2015-08-07T19:45Z		GEODETIC_DATUM_ASSUMED_WGS84
884388870	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3736052f2-4445-4eda-a39d-4178f22f8b6b	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	ID	"Halmahera Islands, Jailolo District, Kampung Pasir Putih."	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.8833	127.6833					1981-05-04T00:00Z	4	5	1981	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	269251.5127636					P. Taylor			2015-08-07T21:04Z		GEODETIC_DATUM_ASSUMED_WGS84
884388872	5df38344-b821-49c2-8174-cf0f29f4df0d	ark:/65665/3cec9b178-d0d8-4281-bed4-4bc0a48e8354	Animalia	Chordata	Actinopterygii	Perciformes	Eleotridae	Ophiocara	Ophiocara porocephala		SPECIES	"Ophiocara porocephala (Valenciennes, 1837)"	PG	"Higgins Point, Umboi I., Papua New Guinea."	bc092ff0-02e4-11dc-991f-b8a03c50a862	-6.6983	147.885			0.5	0.5	1979-06-18T00:00Z	18	6	1979	2386201	2386201	PRESERVED_SPECIMEN	USNM	Fishes	297218.5181238					B. Collette & et al.			2015-08-07T22:57Z		GEODETIC_DATUM_ASSUMED_WGS84
